userid,book,chapter,tstamp
user1,Revelation,17,2019-05-01 12:30:00
user1,Revelation,17,2019-05-01 12:30:00
user1,Revelation,17,2019-05-01 12:30:00
user1,Revelation,17,2019-05-01 12:30:00
user1,Revelation,18,2019-05-01 12:30:00
user1,Revelation,18,2019-05-01 12:30:00
user1,Revelation,19,2019-05-01 12:30:00
user1,Revelation,19,2019-05-01 12:30:00
user1,Revelation,19,2019-05-01 12:30:00
user1,Revelation,19,2019-05-01 12:30:00
user1,Revelation,20,2019-05-01 12:30:00
user1,Revelation,21,2019-05-01 12:30:00
user1,Revelation,21,2019-05-01 12:30:00
user1,Revelation,21,2019-05-01 12:30:00
user1,Revelation,21,2019-05-01 12:30:00
user1,Revelation,22,2019-05-01 12:30:00
user1,Revelation,22,2019-05-01 12:30:00
user2,Genesis,1,2019-05-01 12:30:00
user2,Genesis,2,2019-05-01 12:30:00
user2,Genesis,2,2019-05-01 12:30:00
user2,Genesis,3,2019-05-01 12:30:00
user2,Genesis,3,2019-05-01 12:30:00
user2,Genesis,3,2019-05-01 12:30:00
user2,Genesis,3,2019-05-01 12:30:00
user2,Genesis,4,2019-05-01 12:30:00
user2,Genesis,4,2019-05-01 12:30:00
user2,Genesis,4,2019-05-01 12:30:00
user2,Genesis,4,2019-05-01 12:30:00
user2,Genesis,5,2019-05-01 12:30:00
user2,Genesis,5,2019-05-01 12:30:00
user2,Genesis,6,2019-05-01 12:30:00
user2,Genesis,6,2019-05-01 12:30:00
user2,Genesis,7,2019-05-01 12:30:00
user2,Genesis,7,2019-05-01 12:30:00
user2,Genesis,7,2019-05-01 12:30:00
user2,Genesis,7,2019-05-01 12:30:00
user2,Genesis,8,2019-05-01 12:30:00
user2,Genesis,8,2019-05-01 12:30:00
user2,Genesis,9,2019-05-01 12:30:00
user2,Genesis,9,2019-05-01 12:30:00
user2,Genesis,9,2019-05-01 12:30:00
user2,Genesis,10,2019-05-01 12:30:00
user2,Genesis,10,2019-05-01 12:30:00
user2,Genesis,11,2019-05-01 12:30:00
user2,Genesis,11,2019-05-01 12:30:00
user2,Genesis,11,2019-05-01 12:30:00
user2,Genesis,11,2019-05-01 12:30:00
user2,Genesis,12,2019-05-01 12:30:00
user2,Genesis,12,2019-05-01 12:30:00
user2,Genesis,12,2019-05-01 12:30:00
user2,Genesis,13,2019-05-01 12:30:00
user2,Genesis,13,2019-05-01 12:30:00
user2,Genesis,13,2019-05-01 12:30:00
user2,Genesis,14,2019-05-01 12:30:00
user2,Genesis,14,2019-05-01 12:30:00
user2,Genesis,14,2019-05-01 12:30:00
user2,Genesis,15,2019-05-01 12:30:00
user2,Genesis,15,2019-05-01 12:30:00
user2,Genesis,15,2019-05-01 12:30:00
user2,Genesis,16,2019-05-01 12:30:00
user2,Genesis,16,2019-05-01 12:30:00
user2,Genesis,16,2019-05-01 12:30:00
user2,Genesis,16,2019-05-01 12:30:00
user2,Genesis,17,2019-05-01 12:30:00
user2,Genesis,17,2019-05-01 12:30:00
user2,Genesis,17,2019-05-01 12:30:00
user2,Genesis,17,2019-05-01 12:30:00
user2,Genesis,18,2019-05-01 12:30:00
user2,Genesis,18,2019-05-01 12:30:00
user2,Genesis,19,2019-05-01 12:30:00
user2,Genesis,19,2019-05-01 12:30:00
user2,Genesis,19,2019-05-01 12:30:00
user2,Genesis,20,2019-05-01 12:30:00
user2,Genesis,20,2019-05-01 12:30:00
user2,Genesis,20,2019-05-01 12:30:00
user2,Genesis,21,2019-05-01 12:30:00
user2,Genesis,21,2019-05-01 12:30:00
user2,Genesis,22,2019-05-01 12:30:00
user2,Genesis,22,2019-05-01 12:30:00
user2,Genesis,22,2019-05-01 12:30:00
user2,Genesis,23,2019-05-01 12:30:00
user2,Genesis,23,2019-05-01 12:30:00
user2,Genesis,24,2019-05-01 12:30:00
user2,Genesis,24,2019-05-01 12:30:00
user2,Genesis,25,2019-05-01 12:30:00
user2,Genesis,25,2019-05-01 12:30:00
user2,Genesis,25,2019-05-01 12:30:00
user2,Genesis,26,2019-05-01 12:30:00
user2,Genesis,26,2019-05-01 12:30:00
user2,Genesis,26,2019-05-01 12:30:00
user2,Genesis,27,2019-05-01 12:30:00
user2,Genesis,27,2019-05-01 12:30:00
user2,Genesis,27,2019-05-01 12:30:00
user2,Genesis,28,2019-05-01 12:30:00
user2,Genesis,28,2019-05-01 12:30:00
user2,Genesis,28,2019-05-01 12:30:00
user2,Genesis,29,2019-05-01 12:30:00
user2,Genesis,29,2019-05-01 12:30:00
user2,Genesis,29,2019-05-01 12:30:00
user2,Genesis,30,2019-05-01 12:30:00
user2,Genesis,30,2019-05-01 12:30:00
user2,Genesis,30,2019-05-01 12:30:00
user2,Genesis,30,2019-05-01 12:30:00
user2,Genesis,31,2019-05-01 12:30:00
user2,Genesis,31,2019-05-01 12:30:00
user2,Genesis,32,2019-05-01 12:30:00
user2,Genesis,33,2019-05-01 12:30:00
user2,Genesis,33,2019-05-01 12:30:00
user2,Genesis,33,2019-05-01 12:30:00
user2,Genesis,34,2019-05-01 12:30:00
user2,Genesis,34,2019-05-01 12:30:00
user2,Genesis,35,2019-05-01 12:30:00
user2,Genesis,35,2019-05-01 12:30:00
user2,Genesis,35,2019-05-01 12:30:00
user2,Genesis,35,2019-05-01 12:30:00
user2,Genesis,36,2019-05-01 12:30:00
user2,Genesis,36,2019-05-01 12:30:00
user2,Genesis,37,2019-05-01 12:30:00
user2,Genesis,37,2019-05-01 12:30:00
user2,Genesis,37,2019-05-01 12:30:00
user2,Genesis,38,2019-05-01 12:30:00
user2,Genesis,38,2019-05-01 12:30:00
user2,Genesis,39,2019-05-01 12:30:00
user2,Genesis,39,2019-05-01 12:30:00
user2,Genesis,40,2019-05-01 12:30:00
user2,Genesis,40,2019-05-01 12:30:00
user2,Genesis,40,2019-05-01 12:30:00
user2,Genesis,41,2019-05-01 12:30:00
user2,Genesis,41,2019-05-01 12:30:00
user2,Genesis,41,2019-05-01 12:30:00
user2,Genesis,42,2019-05-01 12:30:00
user2,Genesis,42,2019-05-01 12:30:00
user2,Genesis,42,2019-05-01 12:30:00
user2,Genesis,42,2019-05-01 12:30:00
user2,Genesis,43,2019-05-01 12:30:00
user2,Genesis,43,2019-05-01 12:30:00
user2,Genesis,43,2019-05-01 12:30:00
user2,Genesis,44,2019-05-01 12:30:00
user2,Genesis,45,2019-05-01 12:30:00
user2,Genesis,45,2019-05-01 12:30:00
user2,Genesis,45,2019-05-01 12:30:00
user2,Genesis,45,2019-05-01 12:30:00
user2,Genesis,46,2019-05-01 12:30:00
user2,Genesis,46,2019-05-01 12:30:00
user2,Genesis,46,2019-05-01 12:30:00
user2,Genesis,47,2019-05-01 12:30:00
user2,Genesis,47,2019-05-01 12:30:00
user2,Genesis,48,2019-05-01 12:30:00
user2,Genesis,49,2019-05-01 12:30:00
user2,Genesis,49,2019-05-01 12:30:00
user2,Genesis,49,2019-05-01 12:30:00
user2,Genesis,49,2019-05-01 12:30:00
user2,Genesis,50,2019-05-01 12:30:00
user2,Exodus,1,2019-05-01 12:30:00
user2,Exodus,1,2019-05-01 12:30:00
user2,Exodus,1,2019-05-01 12:30:00
user2,Exodus,1,2019-05-01 12:30:00
user2,Exodus,2,2019-05-01 12:30:00
user2,Exodus,2,2019-05-01 12:30:00
user2,Exodus,3,2019-05-01 12:30:00
user2,Exodus,3,2019-05-01 12:30:00
user2,Exodus,3,2019-05-01 12:30:00
user2,Exodus,4,2019-05-01 12:30:00
user2,Exodus,4,2019-05-01 12:30:00
user2,Exodus,5,2019-05-01 12:30:00
user2,Exodus,5,2019-05-01 12:30:00
user2,Exodus,5,2019-05-01 12:30:00
user2,Exodus,5,2019-05-01 12:30:00
user2,Exodus,6,2019-05-01 12:30:00
user2,Exodus,6,2019-05-01 12:30:00
user2,Exodus,7,2019-05-01 12:30:00
user2,Exodus,7,2019-05-01 12:30:00
user2,Exodus,7,2019-05-01 12:30:00
user2,Exodus,7,2019-05-01 12:30:00
user2,Exodus,8,2019-05-01 12:30:00
user2,Exodus,8,2019-05-01 12:30:00
user2,Exodus,9,2019-05-01 12:30:00
user2,Exodus,9,2019-05-01 12:30:00
user2,Exodus,10,2019-05-01 12:30:00
user2,Exodus,10,2019-05-01 12:30:00
user2,Exodus,11,2019-05-01 12:30:00
user2,Exodus,11,2019-05-01 12:30:00
user2,Exodus,11,2019-05-01 12:30:00
user2,Exodus,12,2019-05-01 12:30:00
user2,Exodus,12,2019-05-01 12:30:00
user2,Exodus,12,2019-05-01 12:30:00
user2,Exodus,13,2019-05-01 12:30:00
user2,Exodus,14,2019-05-01 12:30:00
user2,Exodus,14,2019-05-01 12:30:00
user2,Exodus,15,2019-05-01 12:30:00
user2,Exodus,15,2019-05-01 12:30:00
user2,Exodus,15,2019-05-01 12:30:00
user2,Exodus,16,2019-05-01 12:30:00
user2,Exodus,16,2019-05-01 12:30:00
user2,Exodus,17,2019-05-01 12:30:00
user2,Exodus,17,2019-05-01 12:30:00
user2,Exodus,17,2019-05-01 12:30:00
user2,Exodus,17,2019-05-01 12:30:00
user2,Exodus,18,2019-05-01 12:30:00
user2,Exodus,18,2019-05-01 12:30:00
user2,Exodus,19,2019-05-01 12:30:00
user2,Exodus,19,2019-05-01 12:30:00
user2,Exodus,19,2019-05-01 12:30:00
user2,Exodus,19,2019-05-01 12:30:00
user2,Exodus,19,2019-05-01 12:30:00
user2,Exodus,20,2019-05-01 12:30:00
user2,Exodus,20,2019-05-01 12:30:00
user2,Exodus,20,2019-05-01 12:30:00
user2,Exodus,21,2019-05-01 12:30:00
user2,Exodus,22,2019-05-01 12:30:00
user2,Exodus,22,2019-05-01 12:30:00
user2,Exodus,22,2019-05-01 12:30:00
user2,Exodus,23,2019-05-01 12:30:00
user2,Exodus,24,2019-05-01 12:30:00
user2,Exodus,24,2019-05-01 12:30:00
user2,Exodus,25,2019-05-01 12:30:00
user2,Exodus,25,2019-05-01 12:30:00
user2,Exodus,25,2019-05-01 12:30:00
user2,Exodus,25,2019-05-01 12:30:00
user2,Exodus,27,2019-05-01 12:30:00
user2,Exodus,27,2019-05-01 12:30:00
user2,Exodus,27,2019-05-01 12:30:00
user2,Exodus,28,2019-05-01 12:30:00
user2,Exodus,28,2019-05-01 12:30:00
user2,Exodus,28,2019-05-01 12:30:00
user2,Exodus,29,2019-05-01 12:30:00
user2,Exodus,29,2019-05-01 12:30:00
user2,Exodus,30,2019-05-01 12:30:00
user2,Exodus,31,2019-05-01 12:30:00
user2,Exodus,31,2019-05-01 12:30:00
user2,Exodus,32,2019-05-01 12:30:00
user2,Exodus,33,2019-05-01 12:30:00
user2,Exodus,33,2019-05-01 12:30:00
user2,Exodus,33,2019-05-01 12:30:00
user2,Exodus,33,2019-05-01 12:30:00
user2,Exodus,34,2019-05-01 12:30:00
user2,Exodus,34,2019-05-01 12:30:00
user2,Exodus,35,2019-05-01 12:30:00
user2,Exodus,36,2019-05-01 12:30:00
user2,Exodus,36,2019-05-01 12:30:00
user2,Exodus,37,2019-05-01 12:30:00
user2,Exodus,37,2019-05-01 12:30:00
user2,Exodus,37,2019-05-01 12:30:00
user2,Exodus,38,2019-05-01 12:30:00
user2,Exodus,38,2019-05-01 12:30:00
user2,Exodus,39,2019-05-01 12:30:00
user2,Exodus,39,2019-05-01 12:30:00
user2,Exodus,40,2019-05-01 12:30:00
user2,Exodus,40,2019-05-01 12:30:00
user2,Exodus,40,2019-05-01 12:30:00
user2,Exodus,40,2019-05-01 12:30:00
user2,Deuteronomy,1,2019-05-01 12:30:00
user2,Deuteronomy,1,2019-05-01 12:30:00
user2,Deuteronomy,2,2019-05-01 12:30:00
user2,Deuteronomy,2,2019-05-01 12:30:00
user2,Deuteronomy,2,2019-05-01 12:30:00
user2,Deuteronomy,2,2019-05-01 12:30:00
user2,Deuteronomy,3,2019-05-01 12:30:00
user2,Deuteronomy,3,2019-05-01 12:30:00
user2,Deuteronomy,3,2019-05-01 12:30:00
user2,Deuteronomy,4,2019-05-01 12:30:00
user2,Deuteronomy,4,2019-05-01 12:30:00
user2,Deuteronomy,5,2019-05-01 12:30:00
user2,Deuteronomy,5,2019-05-01 12:30:00
user2,Deuteronomy,5,2019-05-01 12:30:00
user2,Deuteronomy,6,2019-05-01 12:30:00
user2,Deuteronomy,6,2019-05-01 12:30:00
user2,Deuteronomy,6,2019-05-01 12:30:00
user2,Deuteronomy,6,2019-05-01 12:30:00
user2,Deuteronomy,7,2019-05-01 12:30:00
user2,Deuteronomy,7,2019-05-01 12:30:00
user2,Deuteronomy,7,2019-05-01 12:30:00
user2,Deuteronomy,7,2019-05-01 12:30:00
user2,Deuteronomy,8,2019-05-01 12:30:00
user2,Deuteronomy,8,2019-05-01 12:30:00
user2,Deuteronomy,8,2019-05-01 12:30:00
user2,Deuteronomy,8,2019-05-01 12:30:00
user2,Deuteronomy,9,2019-05-01 12:30:00
user2,Deuteronomy,9,2019-05-01 12:30:00
user2,Deuteronomy,9,2019-05-01 12:30:00
user2,Deuteronomy,9,2019-05-01 12:30:00
user2,Deuteronomy,9,2019-05-01 12:30:00
user2,Deuteronomy,10,2019-05-01 12:30:00
user2,Deuteronomy,10,2019-05-01 12:30:00
user2,Deuteronomy,11,2019-05-01 12:30:00
user2,Deuteronomy,11,2019-05-01 12:30:00
user2,Deuteronomy,11,2019-05-01 12:30:00
user2,Deuteronomy,11,2019-05-01 12:30:00
user2,Deuteronomy,12,2019-05-01 12:30:00
user2,Deuteronomy,12,2019-05-01 12:30:00
user2,Deuteronomy,12,2019-05-01 12:30:00
user2,Deuteronomy,12,2019-05-01 12:30:00
user2,Deuteronomy,12,2019-05-01 12:30:00
user2,Deuteronomy,13,2019-05-01 12:30:00
user2,Deuteronomy,13,2019-05-01 12:30:00
user2,Deuteronomy,13,2019-05-01 12:30:00
user2,Deuteronomy,14,2019-05-01 12:30:00
user2,Deuteronomy,14,2019-05-01 12:30:00
user2,Deuteronomy,15,2019-05-01 12:30:00
user2,Deuteronomy,15,2019-05-01 12:30:00
user2,Deuteronomy,15,2019-05-01 12:30:00
user2,Deuteronomy,15,2019-05-01 12:30:00
user2,Deuteronomy,16,2019-05-01 12:30:00
user2,Deuteronomy,16,2019-05-01 12:30:00
user2,Deuteronomy,17,2019-05-01 12:30:00
user2,Deuteronomy,17,2019-05-01 12:30:00
user2,Deuteronomy,18,2019-05-01 12:30:00
user2,Deuteronomy,18,2019-05-01 12:30:00
user2,Deuteronomy,18,2019-05-01 12:30:00
user2,Deuteronomy,18,2019-05-01 12:30:00
user2,Deuteronomy,19,2019-05-01 12:30:00
user2,Deuteronomy,19,2019-05-01 12:30:00
user2,Deuteronomy,19,2019-05-01 12:30:00
user2,Deuteronomy,20,2019-05-01 12:30:00
user2,Deuteronomy,20,2019-05-01 12:30:00
user2,Deuteronomy,20,2019-05-01 12:30:00
user2,Deuteronomy,21,2019-05-01 12:30:00
user2,Deuteronomy,21,2019-05-01 12:30:00
user2,Deuteronomy,21,2019-05-01 12:30:00
user2,Deuteronomy,22,2019-05-01 12:30:00
user2,Deuteronomy,22,2019-05-01 12:30:00
user2,Deuteronomy,22,2019-05-01 12:30:00
user2,Deuteronomy,23,2019-05-01 12:30:00
user2,Deuteronomy,23,2019-05-01 12:30:00
user2,Deuteronomy,23,2019-05-01 12:30:00
user2,Deuteronomy,24,2019-05-01 12:30:00
user2,Deuteronomy,24,2019-05-01 12:30:00
user2,Deuteronomy,24,2019-05-01 12:30:00
user2,Deuteronomy,25,2019-05-01 12:30:00
user2,Deuteronomy,25,2019-05-01 12:30:00
user2,Deuteronomy,26,2019-05-01 12:30:00
user2,Deuteronomy,26,2019-05-01 12:30:00
user2,Deuteronomy,26,2019-05-01 12:30:00
user2,Deuteronomy,27,2019-05-01 12:30:00
user2,Deuteronomy,27,2019-05-01 12:30:00
user2,Deuteronomy,28,2019-05-01 12:30:00
user2,Deuteronomy,28,2019-05-01 12:30:00
user2,Deuteronomy,28,2019-05-01 12:30:00
user2,Deuteronomy,28,2019-05-01 12:30:00
user2,Deuteronomy,29,2019-05-01 12:30:00
user2,Deuteronomy,29,2019-05-01 12:30:00
user2,Deuteronomy,30,2019-05-01 12:30:00
user2,Deuteronomy,30,2019-05-01 12:30:00
user2,Deuteronomy,30,2019-05-01 12:30:00
user2,Deuteronomy,31,2019-05-01 12:30:00
user2,Deuteronomy,32,2019-05-01 12:30:00
user2,Deuteronomy,32,2019-05-01 12:30:00
user2,Deuteronomy,32,2019-05-01 12:30:00
user2,Deuteronomy,33,2019-05-01 12:30:00
user2,Deuteronomy,33,2019-05-01 12:30:00
user2,Deuteronomy,34,2019-05-01 12:30:00
user2,Deuteronomy,34,2019-05-01 12:30:00
user2,Deuteronomy,34,2019-05-01 12:30:00
user2,Joshua,1,2019-05-01 12:30:00
user2,Joshua,1,2019-05-01 12:30:00
user2,Joshua,1,2019-05-01 12:30:00
user2,Joshua,2,2019-05-01 12:30:00
user2,Joshua,2,2019-05-01 12:30:00
user2,Joshua,2,2019-05-01 12:30:00
user2,Joshua,3,2019-05-01 12:30:00
user2,Joshua,3,2019-05-01 12:30:00
user2,Joshua,3,2019-05-01 12:30:00
user2,Joshua,3,2019-05-01 12:30:00
user2,Joshua,3,2019-05-01 12:30:00
user2,Joshua,4,2019-05-01 12:30:00
user2,Joshua,4,2019-05-01 12:30:00
user2,Joshua,4,2019-05-01 12:30:00
user2,Joshua,5,2019-05-01 12:30:00
user2,Joshua,5,2019-05-01 12:30:00
user2,Joshua,5,2019-05-01 12:30:00
user2,Joshua,5,2019-05-01 12:30:00
user2,Joshua,6,2019-05-01 12:30:00
user2,Joshua,6,2019-05-01 12:30:00
user2,Joshua,6,2019-05-01 12:30:00
user2,Joshua,6,2019-05-01 12:30:00
user2,Joshua,7,2019-05-01 12:30:00
user2,Joshua,7,2019-05-01 12:30:00
user2,Joshua,7,2019-05-01 12:30:00
user2,Joshua,7,2019-05-01 12:30:00
user2,Joshua,7,2019-05-01 12:30:00
user2,Joshua,8,2019-05-01 12:30:00
user2,Joshua,8,2019-05-01 12:30:00
user2,Joshua,8,2019-05-01 12:30:00
user2,Joshua,9,2019-05-01 12:30:00
user2,Joshua,9,2019-05-01 12:30:00
user2,Joshua,10,2019-05-01 12:30:00
user2,Joshua,10,2019-05-01 12:30:00
user2,Joshua,11,2019-05-01 12:30:00
user2,Joshua,11,2019-05-01 12:30:00
user2,Joshua,11,2019-05-01 12:30:00
user2,Joshua,12,2019-05-01 12:30:00
user2,Joshua,12,2019-05-01 12:30:00
user2,Joshua,12,2019-05-01 12:30:00
user2,Joshua,13,2019-05-01 12:30:00
user2,Joshua,13,2019-05-01 12:30:00
user2,Joshua,13,2019-05-01 12:30:00
user2,Joshua,14,2019-05-01 12:30:00
user2,Joshua,14,2019-05-01 12:30:00
user2,Joshua,14,2019-05-01 12:30:00
user2,Joshua,15,2019-05-01 12:30:00
user2,Joshua,15,2019-05-01 12:30:00
user2,Joshua,16,2019-05-01 12:30:00
user2,Joshua,16,2019-05-01 12:30:00
user2,Joshua,16,2019-05-01 12:30:00
user2,Joshua,17,2019-05-01 12:30:00
user2,Joshua,17,2019-05-01 12:30:00
user2,Joshua,17,2019-05-01 12:30:00
user2,Joshua,17,2019-05-01 12:30:00
user2,Joshua,18,2019-05-01 12:30:00
user2,Joshua,18,2019-05-01 12:30:00
user2,Joshua,19,2019-05-01 12:30:00
user2,Joshua,20,2019-05-01 12:30:00
user2,Joshua,20,2019-05-01 12:30:00
user2,Joshua,20,2019-05-01 12:30:00
user2,Joshua,21,2019-05-01 12:30:00
user2,Joshua,21,2019-05-01 12:30:00
user2,Joshua,21,2019-05-01 12:30:00
user2,Joshua,22,2019-05-01 12:30:00
user2,Joshua,22,2019-05-01 12:30:00
user2,Joshua,23,2019-05-01 12:30:00
user2,Joshua,23,2019-05-01 12:30:00
user2,Joshua,24,2019-05-01 12:30:00
user2,Joshua,24,2019-05-01 12:30:00
user2,Joshua,24,2019-05-01 12:30:00
user2,Joshua,24,2019-05-01 12:30:00
user2,Joshua,24,2019-05-01 12:30:00
user2,Joshua,24,2019-05-01 12:30:00
user2,Ruth,1,2019-05-01 12:30:00
user2,Ruth,1,2019-05-01 12:30:00
user2,Ruth,1,2019-05-01 12:30:00
user2,Ruth,1,2019-05-01 12:30:00
user2,Ruth,2,2019-05-01 12:30:00
user2,Ruth,2,2019-05-01 12:30:00
user2,Ruth,2,2019-05-01 12:30:00
user2,Ruth,2,2019-05-01 12:30:00
user2,Ruth,3,2019-05-01 12:30:00
user2,Ruth,3,2019-05-01 12:30:00
user2,Ruth,4,2019-05-01 12:30:00
user2,Ruth,4,2019-05-01 12:30:00
user2,Ruth,4,2019-05-01 12:30:00
user2,Ruth,4,2019-05-01 12:30:00
user2,1 Samuel,1,2019-05-01 12:30:00
user2,1 Samuel,1,2019-05-01 12:30:00
user2,1 Samuel,1,2019-05-01 12:30:00
user2,1 Samuel,1,2019-05-01 12:30:00
user2,1 Samuel,2,2019-05-01 12:30:00
user2,1 Samuel,2,2019-05-01 12:30:00
user2,1 Samuel,2,2019-05-01 12:30:00
user2,1 Samuel,3,2019-05-01 12:30:00
user2,1 Samuel,3,2019-05-01 12:30:00
user2,1 Samuel,3,2019-05-01 12:30:00
user2,1 Samuel,4,2019-05-01 12:30:00
user2,1 Samuel,4,2019-05-01 12:30:00
user2,1 Samuel,5,2019-05-01 12:30:00
user2,1 Samuel,5,2019-05-01 12:30:00
user2,1 Samuel,6,2019-05-01 12:30:00
user2,1 Samuel,6,2019-05-01 12:30:00
user2,1 Samuel,7,2019-05-01 12:30:00
user2,1 Samuel,7,2019-05-01 12:30:00
user2,1 Samuel,7,2019-05-01 12:30:00
user2,1 Samuel,8,2019-05-01 12:30:00
user2,1 Samuel,9,2019-05-01 12:30:00
user2,1 Samuel,9,2019-05-01 12:30:00
user2,1 Samuel,9,2019-05-01 12:30:00
user2,1 Samuel,9,2019-05-01 12:30:00
user2,1 Samuel,10,2019-05-01 12:30:00
user2,1 Samuel,10,2019-05-01 12:30:00
user2,1 Samuel,10,2019-05-01 12:30:00
user2,1 Samuel,10,2019-05-01 12:30:00
user2,1 Samuel,11,2019-05-01 12:30:00
user2,1 Samuel,11,2019-05-01 12:30:00
user2,1 Samuel,12,2019-05-01 12:30:00
user2,1 Samuel,12,2019-05-01 12:30:00
user2,1 Samuel,13,2019-05-01 12:30:00
user2,1 Samuel,13,2019-05-01 12:30:00
user2,1 Samuel,13,2019-05-01 12:30:00
user2,1 Samuel,14,2019-05-01 12:30:00
user2,1 Samuel,14,2019-05-01 12:30:00
user2,1 Samuel,14,2019-05-01 12:30:00
user2,1 Samuel,14,2019-05-01 12:30:00
user2,1 Samuel,14,2019-05-01 12:30:00
user2,1 Samuel,15,2019-05-01 12:30:00
user2,1 Samuel,15,2019-05-01 12:30:00
user2,1 Samuel,15,2019-05-01 12:30:00
user2,1 Samuel,15,2019-05-01 12:30:00
user2,1 Samuel,15,2019-05-01 12:30:00
user2,1 Samuel,16,2019-05-01 12:30:00
user2,1 Samuel,16,2019-05-01 12:30:00
user2,1 Samuel,16,2019-05-01 12:30:00
user2,1 Samuel,16,2019-05-01 12:30:00
user2,1 Samuel,17,2019-05-01 12:30:00
user2,1 Samuel,17,2019-05-01 12:30:00
user2,1 Samuel,17,2019-05-01 12:30:00
user2,1 Samuel,18,2019-05-01 12:30:00
user2,1 Samuel,19,2019-05-01 12:30:00
user2,1 Samuel,19,2019-05-01 12:30:00
user2,1 Samuel,20,2019-05-01 12:30:00
user2,1 Samuel,20,2019-05-01 12:30:00
user2,1 Samuel,20,2019-05-01 12:30:00
user2,1 Samuel,20,2019-05-01 12:30:00
user2,1 Samuel,21,2019-05-01 12:30:00
user2,1 Samuel,21,2019-05-01 12:30:00
user2,1 Samuel,21,2019-05-01 12:30:00
user2,1 Samuel,22,2019-05-01 12:30:00
user2,1 Samuel,22,2019-05-01 12:30:00
user2,1 Samuel,22,2019-05-01 12:30:00
user2,1 Samuel,22,2019-05-01 12:30:00
user2,1 Samuel,23,2019-05-01 12:30:00
user2,1 Samuel,23,2019-05-01 12:30:00
user2,1 Samuel,23,2019-05-01 12:30:00
user2,1 Samuel,24,2019-05-01 12:30:00
user2,1 Samuel,24,2019-05-01 12:30:00
user2,1 Samuel,24,2019-05-01 12:30:00
user2,1 Samuel,24,2019-05-01 12:30:00
user2,1 Samuel,25,2019-05-01 12:30:00
user2,1 Samuel,25,2019-05-01 12:30:00
user2,1 Samuel,26,2019-05-01 12:30:00
user2,1 Samuel,26,2019-05-01 12:30:00
user2,1 Samuel,27,2019-05-01 12:30:00
user2,1 Samuel,27,2019-05-01 12:30:00
user2,1 Samuel,27,2019-05-01 12:30:00
user2,1 Samuel,28,2019-05-01 12:30:00
user2,1 Samuel,28,2019-05-01 12:30:00
user2,1 Samuel,29,2019-05-01 12:30:00
user2,1 Samuel,29,2019-05-01 12:30:00
user2,1 Samuel,30,2019-05-01 12:30:00
user2,1 Samuel,30,2019-05-01 12:30:00
user2,1 Samuel,31,2019-05-01 12:30:00
user2,1 Samuel,31,2019-05-01 12:30:00
user2,2 Samuel,1,2019-05-01 12:30:00
user2,2 Samuel,1,2019-05-01 12:30:00
user2,2 Samuel,1,2019-05-01 12:30:00
user2,2 Samuel,1,2019-05-01 12:30:00
user2,2 Samuel,2,2019-05-01 12:30:00
user2,2 Samuel,2,2019-05-01 12:30:00
user2,2 Samuel,2,2019-05-01 12:30:00
user2,2 Samuel,2,2019-05-01 12:30:00
user2,2 Samuel,3,2019-05-01 12:30:00
user2,2 Samuel,3,2019-05-01 12:30:00
user2,2 Samuel,3,2019-05-01 12:30:00
user2,2 Samuel,3,2019-05-01 12:30:00
user2,2 Samuel,4,2019-05-01 12:30:00
user2,2 Samuel,4,2019-05-01 12:30:00
user2,2 Samuel,4,2019-05-01 12:30:00
user2,2 Samuel,4,2019-05-01 12:30:00
user2,2 Samuel,5,2019-05-01 12:30:00
user2,2 Samuel,5,2019-05-01 12:30:00
user2,2 Samuel,6,2019-05-01 12:30:00
user2,2 Samuel,6,2019-05-01 12:30:00
user2,2 Samuel,6,2019-05-01 12:30:00
user2,2 Samuel,7,2019-05-01 12:30:00
user2,2 Samuel,7,2019-05-01 12:30:00
user2,2 Samuel,7,2019-05-01 12:30:00
user2,2 Samuel,8,2019-05-01 12:30:00
user2,2 Samuel,8,2019-05-01 12:30:00
user2,2 Samuel,8,2019-05-01 12:30:00
user2,2 Samuel,8,2019-05-01 12:30:00
user2,2 Samuel,9,2019-05-01 12:30:00
user2,2 Samuel,9,2019-05-01 12:30:00
user2,2 Samuel,9,2019-05-01 12:30:00
user2,2 Samuel,9,2019-05-01 12:30:00
user2,2 Samuel,10,2019-05-01 12:30:00
user2,2 Samuel,10,2019-05-01 12:30:00
user2,2 Samuel,11,2019-05-01 12:30:00
user2,2 Samuel,11,2019-05-01 12:30:00
user2,2 Samuel,11,2019-05-01 12:30:00
user2,2 Samuel,12,2019-05-01 12:30:00
user2,2 Samuel,12,2019-05-01 12:30:00
user2,2 Samuel,13,2019-05-01 12:30:00
user2,2 Samuel,13,2019-05-01 12:30:00
user2,2 Samuel,13,2019-05-01 12:30:00
user2,2 Samuel,14,2019-05-01 12:30:00
user2,2 Samuel,14,2019-05-01 12:30:00
user2,2 Samuel,14,2019-05-01 12:30:00
user2,2 Samuel,14,2019-05-01 12:30:00
user2,2 Samuel,15,2019-05-01 12:30:00
user2,2 Samuel,15,2019-05-01 12:30:00
user2,2 Samuel,15,2019-05-01 12:30:00
user2,2 Samuel,16,2019-05-01 12:30:00
user2,2 Samuel,16,2019-05-01 12:30:00
user2,2 Samuel,16,2019-05-01 12:30:00
user2,2 Samuel,16,2019-05-01 12:30:00
